id,code,name
1173553,1173553,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 1001W"
1179053,1179053,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 1003D"
1190540,1190540,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 1005D"
1150084,1150084,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS-2-25"
1112209,1112209,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, AGUETTANT,SUREFUSER SFS-1.5-25"
1194058,1194058,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, AGUETTANT,SUREFUSER SFS-3.5-25"
1146705,1146705,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ASEPT INMED, 200662"
1179320,1179320,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ASEPT INMED, 200663"
1197074,1197074,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ASEPT INMED, 200664"
1107450,1107450,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ASEPT INMED, 200665"
1192295,1192295,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ASEPT INMED, 200666"
1112155,1112155,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, B BRAUN, EASYPUMP LT 100.200"
1117721,1117721,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, B BRAUN, EASYPUMP LT 270.132"
1112801,1112801,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, B BRAUN, EASYPUMP LT 270.270"
1102895,1102895,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, B BRAUN, EASYPUMP LT 65.120"
1170833,1170833,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, BASAL BOLUS C1954K"
1110854,1110854,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, BASAL BOLUS C1955K"
1158803,1158803,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, INFUSOR 7JOURS C1082K"
1181200,1181200,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, INFUSOR LV1,5, C1087"
1141270,1141270,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, INFUSOR LV2, C1008"
1123791,1123791,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, MULTIDAY INFUS, C1084K"
1159441,1159441,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, MULTIDAY INFUS, C108OK"
1153600,1153600,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW 2878061"
1150925,1150925,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NET MED BIOMED, OUTBOUND 5DIS"
1150954,1150954,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NET MED BIOMED, OUTBOUND 7DIS"
1149098,1149098,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N0501W"
1148555,1148555,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N0503D"
1109302,1109302,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N0505D"
1153830,1153830,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N1001W"
1126097,1126097,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N1003D"
1115254,1115254,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N1005D"
1105646,1105646,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C0010L"
1111983,1111983,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C0015L"
1118028,1118028,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C0020L"
1159814,1159814,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C0500M"
1119269,1119269,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C0500S"
1110104,1110104,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C1000M"
1181305,1181305,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NOVATECH, DCE CODE 0040"
1112304,1112304,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P A 270.1"
1191114,1191114,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P A 270.2"
1122780,1122780,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P A 65.0,5"
1190126,1190126,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P C 270.1"
1119186,1119186,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P C 270.2"
1132212,1132212,"PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P C 65.0,5"
1161024,1161024,"PERFUSION, DIFFUSEUR, FORFAIT DE MISE A DISPOSITION A DOMICILE POUR 4 SEMAINES"
1129434,1129434,"PERFUSION, PANIER DE PERFUSION RIGIDE DE 500 CC"
1135305,1135305,"PERFUSION, PERFUSEUR DE PRECISION VOLUMETRIQUE NON REUTILISABLE, ACHAT"
1111782,1111782,"PERFUSION, PIED A SERUM A ROULETTES A L' ACHAT"
1101312,1101312,"PERFUSION, PIED A SERUM, FORFAIT DE LIVRAISON A DOMICILE"
1146349,1146349,"PERFUSION, PIED/POTENCE A SERUM, LOCATION HEBDOMADAIRE, < OU = 65 SEMAINES"
1126128,1126128,"PERFUSION, PIED/POTENCE A SERUM, LOCATION HEBDOMADAIRE, > 65 SEMAINES"
1187472,1187472,"PERFUSION, SYSTEME ACTIF AMBULATOIRE, ACHAT DE LA POMPE PROGRAMMABLE"
1130377,1130377,"PERFUSION, SYSTEME ACTIF AMBULATOIRE, ACHAT DU POUSSE-SERINGUE"
1183333,1183333,"PERFUSION, SYSTEME ACTIF AMBULATOIRE, LOCATION DE LA POMPE PROGRAMMABLE"
1144681,1144681,"PERFUSION, SYSTEME ACTIF AMBULATOIRE, LOCATION DU POUSSE-SERINGUE"
1140973,1140973,"PERFUSION, SYSTEME ACTIF EN POSTE FIXE, ACHAT DE LA POMPE PROGRAMMABLE"
1109288,1109288,"PERFUSION, SYSTEME ACTIF EN POSTE FIXE, ACHAT DU  POUSSE-SERINGUE A 2 VOIES ET +"
1185094,1185094,"PERFUSION, SYSTEME ACTIF EN POSTE FIXE, ACHAT DU POUSSE-SERINGUE A 1 VOIE"
1171471,1171471,"PERFUSION, SYSTEME ACTIF EN POSTE FIXE, LOCATION DE LA POMPE PROGRAMMABLE"
1138309,1138309,"PERFUSION, SYSTEME ACTIF EN POSTE FIXE, LOCATION DU POUSSE-SERINGUE A 1 VOIE"
1199506,1199506,"PERFUSION, SYSTEME ACTIF, ACCESSOIRES A USAGE UNIQUE POUR POMPES AMBULATOIRES"
1154739,1154739,"PERFUSION, SYSTEME ACTIF, ACCESSOIRES A USAGE UNIQUE POUR POMPES FIXES"
1130420,1130420,"PERFUSION, SYSTEME ACTIF, ACCESSOIRES A USAGE UNIQUE POUR POUSSE-SERINGUE"
1185020,1185020,"PERFUSION, SYSTEME ACTIF, FORFAIT DE MISE A DISPOSITION"
1122509,1122509,"PERFUSION,SYSTEME ACTIF EN POSTE FIXE,LOCATION DU POUSSE-SERINGUE A 2 VOIES ET +"
3205406,3205406,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, AORTECH, P88-EQUIN"
3269240,3269240,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, EDWARDS, EQUIN BAXTER EDWARDS"
3201584,3201584,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, GAMIDA, POLYSTAN-PORCIN"
3211298,3211298,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, HEMACAROTID I - BOVIN"
3280900,3280900,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, HEMAPATCH I - BOVIN"
3281838,3281838,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, IHS, PE 01 LABCOR-BOVIN"
3296509,3296509,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, MEADOX, HEMASHIELD-BOVIN"
3219839,3219839,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, MEADOX,PRISM HEMASHIELD-BOVIN"
3240058,3240058,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, MEDISERVICE, PERIGUARD-BOVIN"
3229022,3229022,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, MEDISERVICE, SUPPLE PERIGUARD"
3249473,3249473,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, MEDISERVICE, VASCUGUARD-BOVIN"
3216172,3216172,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, OVI, PERICARDE-BOVIN"
3288119,3288119,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, OVI, PRODURA-BOVIN"
3273974,3273974,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, OVI, PROTAK-BOVIN"
3249645,3249645,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, PEROUSE, POLYPATCH-BOVIN"
3211192,3211192,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, SULZER, CARDIOFIXTM-BOVIN"
3294858,3294858,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, VASCUTEK, CAROTID PATCH-BOVIN"
3223841,3223841,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, VASCUTEK, PATCH FLUOROPASSIV"
3236246,3236246,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2, VASCUTEK,FLUOROSOFT GEL-BOVIN"
3244837,3244837,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU = 20CM2,HEMAPATCH ET HEMACAROTID-BOVIN"
3298862,3298862,"PLAQUE D'OBTURATION, DERIVES ANIMAL, < OU =20CM2, VASCUTEK, FLUOROMESH GEL-BOVIN"
3263250,3263250,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20 CM2, SULZER, CARDIOFIXTM-BOVIN"
3244168,3244168,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, AORTECH, P88-EQUIN"
3246925,3246925,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, EDWARDS, EQUIN BAXTER EDWARDS"
3233302,3233302,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, GAMIDA, POLYSTAN-PORCIN"
3233489,3233489,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, HEMACAROTID I-BOVIN"
3251470,3251470,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, HEMAPATCH ET HEMACAROTID-BOVIN"
3206452,3206452,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, HEMAPATCH I-BOVIN"
3263289,3263289,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, IHS, PE 01 LABCOR-BOVIN"
3266661,3266661,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, MEADOX, HEMASHIELD-BOVIN"
3294232,3294232,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, MEADOX, PRISM HEMASHIELD-BOVIN"
3265957,3265957,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, MEDISERVICE, PERIGUARD-BOVIN"
3240199,3240199,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, MEDISERVICE, VASCUGUARD-BOVIN"
3278003,3278003,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, OVI, PERICARDE-BOVIN"
3277370,3277370,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, OVI, PRODURA-BOVIN"
3225219,3225219,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, OVI, PROTAK-BOVIN"
3219680,3219680,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, PEROUSE, POLYPATCH-BOVIN"
3225320,3225320,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, VASCUTEK, CAROTID PATCH-BOVIN"
3206908,3206908,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, VASCUTEK, FLUOROMESH GEL-BOVIN"
3213819,3213819,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, VASCUTEK, FLUOROSOFT GEL-BOVIN"
3253641,3253641,"PLAQUE D'OBTURATION, DERIVES ANIMAL, > 20CM2, VASCUTEK, PATCH FLUOROPASSIV-BOVIN"
3251702,3251702,"PLAQUE D'OBTURATION, DERIVES ANIMAL, >20CM2, MEDISERVICE, SUPPLE PERIGUARD-BOVIN"
3266276,3266276,"PLAQUE D'OBTURATION, TISSU ANIMAL > 20 CM2, PEROUSE, POLYPATCH-BOVIN"
3210070,3210070,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20 CM2, SULZER, CARDIOFIXTM-BOVIN"
3263668,3263668,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, AORTECH, P88-EQUIN"
3257640,3257640,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, EDWARDS, EQUIN BAXTER EDWARDS"
3284676,3284676,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, GAMIDA, POLYSTAN-PORCIN"
3254818,3254818,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, HEMACAROTID I-BOVIN"
3246026,3246026,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, HEMAPATCH ET HEMACAROTID-BOVIN"
3252245,3252245,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, HEMAPATCH I-BOVIN"
3212270,3212270,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, IHS, PE 01 LABCOR-BOVIN"
3209663,3209663,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, MEADOX, HEMASHIELD-BOVIN"
3293333,3293333,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, MEADOX, PRISM HEMASHIELD-BOVIN"
3265006,3265006,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, MEDISERVICE, PERIGUARD-BOVIN"
3227075,3227075,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, MEDISERVICE, VASCUGUARD-BOVIN"
3222422,3222422,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, OVI, PERICARDE-BOVIN"
3288562,3288562,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, OVI, PRODURA-BOVIN"
3252080,3252080,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, OVI, PROTAK-BOVIN"
3212004,3212004,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, PEROUSE, POLYPATCH-BOVIN"
3248723,3248723,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, VASCUTEK, CAROTID PATCH-BOVIN"
3213469,3213469,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, VASCUTEK, FLUOROMESH GEL-BOVIN"
3298655,3298655,"PLAQUE D'OBTURATION, TISSU ANIMAL, < OU = 20CM2, VASCUTEK, FLUOROSOFT GEL-BOVIN"
3202129,3202129,"PLAQUE D'OBTURATION, TISSU ANIMAL, <OU= 20CM2,MEDISERVICE,SUPPLE PERIGUARD-BOVIN"
3277050,3277050,"PLAQUE D'OBTURATION, TISSU ANIMAL, <OU= 20CM2,VASCUTEK,PATCH FLUOROPASSIV-BOVIN"
3208340,3208340,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20 CM2, SULZER, CARDIOFIXTM-BOVIN"
3247876,3247876,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2 IHS, PE 01 LABCOR-BOVIN"
3285262,3285262,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, AORTECH, P88-EQUIN"
3232343,3232343,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, EDWARDS, EQUIN BAXTER EDWARDS"
3204022,3204022,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, GAMIDA, POLYSTAN-PORCIN"
3235689,3235689,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, HEMACAROTID I-BOVIN"
3268170,3268170,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, HEMAPATCH ET HEMACAROTID-BOVIN"
3256668,3256668,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, HEMAPATCH I-BOVIN"
3201236,3201236,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, MEADOX, HEMASHIELD-BOVIN"
3228838,3228838,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, MEADOX, PRISM HEMASHIELD-BOVIN"
3217326,3217326,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, MEDISERVICE, PERIGUARD-BOVIN"
3278902,3278902,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, MEDISERVICE, SUPPLE PERIGUARD-BOVIN"
3267407,3267407,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, MEDISERVICE, VASCUGUARD-BOVIN"
3221010,3221010,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, OVI, PERICARDE-BOVIN"
3232165,3232165,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, OVI, PRODURA-BOVIN"
3255893,3255893,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, OVI, PROTAK-BOVIN"
3242382,3242382,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, VASCUTEK, CAROTID PATCH-BOVIN"
3209893,3209893,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, VASCUTEK, FLUOROMESH GEL-BOVIN"
3224148,3224148,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, VASCUTEK, FLUOROSOFT GEL-BOVIN"
3204140,3204140,"PLAQUE D'OBTURATION, TISSU ANIMAL, > 20CM2, VASCUTEK, PATCH FLUOROPASSIV-BOVIN"
1395816,1395816,"POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM X 0,6 CM"
1349176,1349176,"POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 5 CM X 0,6 CM"
1312776,1312776,"POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM"
1306534,1306534,"POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM X 0,3 CM"
1377876,1377876,"POCHETTE DE SUTURE ADHESIVE STERILE, 6 BANDES, 10 CM X 12,5 CM"
3157386,3157386,"POIGNET, IMPLANT CARPIEN DU SCAPHOIDE OU DU SEMI-LUNAIRE, METALLIQUE"
3128350,3128350,"POIGNET, IMPLANT CARPIEN DU SCAPHOIDE, CERAMIQUE"
3138437,3138437,"POIGNET, IMPLANT CARPIEN TRAPEZIEN, METALLIQUE OU MIXTE"
3140032,3140032,"POIGNET, IMPLANT CARPIEN, INSERT TRAPEZIEN DE REPRISE"
3131760,3131760,"POIGNET, IMPLANT CARPO-METACARPIEN AVEC TIGE(S), SANS SURFACE ARTICULAIRE"
3115465,3115465,"POIGNET, IMPLANT CARPO-METACARPIEN INTERMEDIAIRE, ARTICULAIRE"
3130476,3130476,"POIGNET, IMPLANT CARPO-METACARPIEN, AVEC TIGE(S) ET SURFACE ARTICULAIRE"
3137484,3137484,"POIGNET, IMPLANT RADIAL NON METALLIQUE"
3109803,3109803,"POIGNET, IMPLANT RADIAL, METALLIQUE OU MIXTE"
3125529,3125529,"POIGNET, IMPLANT TRAPEZO-METACARPIEN, METALLIQUE OU MIXTE"
3100624,3100624,"POIGNET, IMPLANT TRAPEZO-METACARPIEN, NON METALLIQUE"
3164890,3164890,"POIGNET, IMPLANT, CARPIEN TRAPEZIEN, NON METALLIQUE"
3461026,3461026,"POMPE IMPLANTABLE POUR PERFUSION CONTINUE, NON PROGRAMMABLE"
3446771,3446771,"POMPE IMPLANTABLE POUR PERFUSION CONTINUE, PROGRAMMABLE"
1244589,1244589,POSTICHE POUR HOMME OU FEMME
1293412,1293412,"POTENCE DE SUPPORT OU DE RELEVEMENT, FORFAIT DE LIVRAISON"
1273415,1273415,"POTENCE DE SUPPORT OU DE RELEVEMENT, LOCATION HEBDOMADAIRE, < OU = 65 SEMAINES"
1201858,1201858,"POTENCE DE SUPPORT OU DE RELEVEMENT, LOCATION HEBDOMADAIRE, > OU = 66 SEMAINES"
1147366,1147366,"POUDRE 60 G, UPJOHN PHARMACIA, DEBRISAN, 1 FLACON"
1125092,1125092,"POUDRE STERILE, BROTHIER, TROPHIDERM, FLACON DE 4 G"
1189991,1189991,PRESSION POSITIVE CONTINUE  + OXYGENOTHERAPIE LONG TERME LIQUIDE
1126660,1126660,PRESSION POSITIVE CONTINUE + OXYGENOTHERAPIE COURT TERME
1130897,1130897,PRESSION POSITIVE CONTINUE + OXYGENOTHERAPIE LONG TERME POSTE FIXE
1188684,1188684,PRESSION POSITIVE CONTINUE POUR TRAITEMENT DE L'APNEE DU SOMMEIL
2287862,2287862,"PRISME INCORPORE, < 18 ANS"
2247905,2247905,"PRISME INCORPORE, > OU = 18 ANS"
2227920,2227920,"PRISME SOUPLE, < 6 ANS"
1170709,1170709,"PROTECTEUR DE HANCHE, L'ENSEMBLE, HRA PHARMA, KPH"
1125502,1125502,"PROTECTEUR DE HANCHE, L'ENSEMBLE, MEDIRIS, HIPS"
1183267,1183267,PROTECTION TRACHEALE POUR LARYNGECTOMISES AVEC COL OFFICIER
2445350,2445350,"PROTHESE DE SEIN, EN MATERIAU SOLIDE OU DE FORTE VISCOSITE"
2441375,2441375,"PROTHESE DE SEIN, LIQUIDE"
2447219,2447219,"PROTHESE DE SEIN, SUPPORT DOUBLE FACE"
2575986,2575986,"PROTHESE FACIALE, SUR DEVIS"
2542219,2542219,"PROTHESE OCULAIRE, EN VERRE, > OU = 16 ANS (VI)"
2503780,2503780,"PROTHESE OCULAIRE, ORGANIQUE, DE PREMIERE INTENTION (O1)"
2591583,2591583,"PROTHESE OCULAIRE, ORGANIQUE, DE RENOUVELLEMENT AVEC MOULAGE (O3)"
2538229,2538229,"PROTHESE OCULAIRE, ORGANIQUE, DE RENOUVELLEMENT SANS MOULAGE (O3)"
2585460,2585460,"PROTHESE OCULAIRE, ORGANIQUE, DEFINITIVE (O2)"
2540338,2540338,"PROTHESE OCULAIRE, ORGANIQUE, REPOLISSAGE"
2545459,2545459,"PROTHESE OCULAIRE, PALPEBRO-ORBITAIRE, SUR DEVIS"
2596439,2596439,"PROTHESE OCULAIRE, POCHE DE KERATOPLASTIE, SUR DEVIS"
2440654,2440654,"PROTHESE RESPIRATOIRE, ADAPTATEUR DE CANULE, COLLIN, PROVOX HME"
2477440,2477440,"PROTHESE RESPIRATOIRE, ADHESIF STANDARD"
2456997,2456997,"PROTHESE RESPIRATOIRE, ADHESIF, SURFACE > OU = 90CM2"
2404256,2404256,"PROTHESE RESPIRATOIRE, BOITIER OBTURATEUR, AVEC FILTRE ET PIEGE A SECRETIONS"
2488069,2488069,"PROTHESE RESPIRATOIRE, BOITIER STANDARD, AVEC FILTRE ET PIEGE A SECRETIONS"
2473464,2473464,"PROTHESE RESPIRATOIRE, EMBASE RENFORCEE OU SPECIALE,FILTRE ET PIEGE A SECRETIONS"
2473458,2473458,"PROTHESE RESPIRATOIRE, EMBASE STANDARD, AVEC FILTRE ET PIEGE A SECRETIONS"
2434435,2434435,"PROTHESE RESPIRATOIRE, FILTRE EN MOUSSE"
2479573,2479573,"PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, COLLIN, PROVOX HME, ECH, LES 20"
2463431,2463431,"PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, COLLIN, PROVOX HME, HIFLOW ECH, LES 20"
2472513,2472513,"PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, COLLIN, PROVOX HME, LES 20"
2406367,2406367,"PROTHESE RESPIRATOIRE, KIT DE DEMARRAGE DE L'APPAREILLAGE, COLLIN, PROVOX HME"
2404032,2404032,"PROTHESE RESPIRATOIRE, KIT DE NETTOYAGE, VALVE AUTOMATIQUE, COLLIN, PROVOX HME"
2456158,2456158,"PROTHESE RESPIRATOIRE, KIT DE REGLAGE, VALVE AUTOMATIQUE, COLLIN, PROVOX HME"
2427607,2427607,"PROTHESE RESPIRATOIRE, KIT POUR VALVE AUTOMATIQUE, COLLIN, PROVOX HME"
2415863,2415863,"PROTHESE RESPIRATOIRE, MEMBRANE POUR VALVE AUTOMATIQUE, COLLIN, PROVOX HME"
2491953,2491953,"PROTHESE RESPIRATOIRE, PIEGE A SECRETIONS"
2441004,2441004,"PROTHESE RESPIRATOIRE, PROTECTEUR DE DOUCHE, COLLIN, PROVOX HME"
2486366,2486366,"PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, FLEXIDERM, PROVOX HME, LES 20"
2458826,2458826,"PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, OPTIDERM, PROVOX HME, LES 20"
2402547,2402547,"PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, REGULAR, PROVOX HME, LES 20"
2454024,2454024,"PROTHESE VOCALE ELECTRONIQUE, A CONDUCTION TRANSCUTANEE, ACHAT"
2443894,2443894,"PROTHESE VOCALE ELECTRONIQUE, A EMBOUT BUCCAL, ACHAT"
2470081,2470081,"PROTHESE VOCALE ELECTRONIQUE, FORFAIT LOCATION HEBDOMADAIRE LIMITEE A 3 MOIS"
2593607,2593607,"PROTHESES OCULAIRES ET FACIALES, FRAIS D'EXPEDITION ET ACCESSOIRES"
3128976,3128976,"RACHIS, CAGE INTERSOMATIQUE OU EQUIVALENT"
3187938,3187938,"RACHIS, CALE METALLIQUE INTER-EPINEUSE"
3115583,3115583,"RACHIS, COUSSINET"
3137283,3137283,"RACHIS, IMPLANT ANCRAGE, VIS PEDICULAIRE NON CERVICALE"
3181752,3181752,"RACHIS, IMPLANT D'ANCRAGE, CROCHET, PINCE-CROCHET"
3114939,3114939,"RACHIS, IMPLANT D'ANCRAGE, FIL DE CERCLAGE, CABLE"
3131955,3131955,"RACHIS, IMPLANT D'ANCRAGE, VIS PEDICULAIRE CERVICALE"
